# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
12635at4891	Complete	Utg33250	576324	578276	+	596.5	442	https://www.orthodb.org/v10?query=12635at4891	Galactose oxidase
12664at4891	Complete	Utg33284	578945	580678	+	506.9	347	https://www.orthodb.org/v10?query=12664at4891	Uroporphyrin-III C-methyltransferase
12680at4891	Complete	Utg33284	411405	412382	+	280.5	257	https://www.orthodb.org/v10?query=12680at4891	WD40-repeat-containing domain
12684at4891	Complete	Utg33258	202985	204232	-	755.6	399	https://www.orthodb.org/v10?query=12684at4891	Phosphoglycerate kinase
12717at4891	Complete	Utg33280	528805	529881	+	567.1	308	https://www.orthodb.org/v10?query=12717at4891	Uroporphyrinogen decarboxylase
12728at4891	Complete	Utg33272	118327	119757	+	625.8	398	https://www.orthodb.org/v10?query=12728at4891	Homoserine O-acetyltransferase
12732at4891	Complete	Utg33274	450799	452502	-	304.3	300	https://www.orthodb.org/v10?query=12732at4891	Amino-acid acetyltransferase, mitochondrial
12737at4891	Complete	Utg33278	199918	201951	+	258.9	334	https://www.orthodb.org/v10?query=12737at4891	Mediator of RNA polymerase II transcription subunit 17
12784at4891	Complete	Utg33250	302072	303607	+	596.9	402	https://www.orthodb.org/v10?query=12784at4891	RNA polymerase II transcription factor B subunit 2
12794at4891	Complete	Utg33254	486777	489182	+	374.4	345	https://www.orthodb.org/v10?query=12794at4891	Ankyrin repeat-containing domain
12814at4891	Complete	Utg33278	257138	258694	-	624.8	389	https://www.orthodb.org/v10?query=12814at4891	Aspartokinase
12837at4891	Complete	Utg33274	622505	623833	+	601.4	351	https://www.orthodb.org/v10?query=12837at4891	Bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
12947at4891	Complete	Utg33270	160100	161374	+	407.8	315	https://www.orthodb.org/v10?query=12947at4891	WD40-repeat-containing domain
12956at4891	Complete	Utg33280	314401	316491	-	328.1	708	https://www.orthodb.org/v10?query=12956at4891	E3 ubiquitin protein ligase
12973at4891	Complete	Utg33260	522655	523962	+	684.2	354	https://www.orthodb.org/v10?query=12973at4891	26S Proteasome regulatory subunit 6A
12980at4891	Complete	Utg33272	509668	511101	-	386.7	295	https://www.orthodb.org/v10?query=12980at4891	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
13029at4891	Complete	Utg33254	951638	953374	+	419.7	401	https://www.orthodb.org/v10?query=13029at4891	Zinc finger, RING-type
13051at4891	Complete	Utg33262	247539	248984	+	423.1	286	https://www.orthodb.org/v10?query=13051at4891	tRNA (guanine(37)-N1)-methyltransferase
13102at4891	Complete	Utg33252	86188	87309	-	656.1	328	https://www.orthodb.org/v10?query=13102at4891	Histone acetyltransferase GCN5
13106at4891	Complete	Utg33278	198046	199605	+	473.4	317	https://www.orthodb.org/v10?query=13106at4891	26S proteasome non-ATPase regulatory subunit 3
13112at4891	Complete	Utg33272	199443	200966	-	307.3	271	https://www.orthodb.org/v10?query=13112at4891	Iron hydrogenase
13129at4891	Complete	Utg33280	232982	235129	+	337.8	286	https://www.orthodb.org/v10?query=13129at4891	Ubiquitin specific protease, conserved site
13150at4891	Complete	Utg33264	438027	439751	+	374.5	284	https://www.orthodb.org/v10?query=13150at4891	Zinc finger, MYND-type
13164at4891	Complete	Utg33282	122356	123669	-	453.6	305	https://www.orthodb.org/v10?query=13164at4891	tRNA pseudouridine synthase
13193at4891	Complete	Utg33284	303730	306324	+	431.4	601	https://www.orthodb.org/v10?query=13193at4891	actin-like ATPase domain-containing protein
13197at4891	Complete	Utg33252	1005615	1006685	-	533.7	289	https://www.orthodb.org/v10?query=13197at4891	Cytoplasmic tRNA 2-thiolation protein 1
13235at4891	Complete	Utg33258	95108	96613	-	512.3	324	https://www.orthodb.org/v10?query=13235at4891	Putative lipase ATG15
13241at4891	Complete	Utg33254	362146	364200	-	523.0	514	https://www.orthodb.org/v10?query=13241at4891	Pre-mRNA-splicing factor CLF1
13243at4891	Complete	Utg33280	1273583	1275466	+	467.2	375	https://www.orthodb.org/v10?query=13243at4891	DNA polymerase, Y-family, little finger domain
13259at4891	Complete	Utg33260	312008	314803	-	858.0	739	https://www.orthodb.org/v10?query=13259at4891	DNA ligase
13280at4891	Complete	Utg33266	293866	298161	+	1018.3	1073	https://www.orthodb.org/v10?query=13280at4891	Tetratricopeptide repeat
13290at4891	Complete	Utg33252	618661	625137	-	738.8	403	https://www.orthodb.org/v10?query=13290at4891	Delta(24(24(1)))-sterol reductase
13293at4891	Complete	Utg33260	407856	409229	-	414.0	301	https://www.orthodb.org/v10?query=13293at4891	Ribonuclease Nob1, eukaryote
13303at4891	Complete	Utg33280	414587	416080	+	460.8	338	https://www.orthodb.org/v10?query=13303at4891	Kinase-like protein
13320at4891	Complete	Utg33278	374473	375567	-	444.1	287	https://www.orthodb.org/v10?query=13320at4891	WD40-repeat-containing domain
13326at4891	Complete	Utg33254	460775	462160	-	616.0	365	https://www.orthodb.org/v10?query=13326at4891	Mitochondrial-processing peptidase subunit beta
13347at4891	Complete	Utg33284	292327	293496	+	404.2	295	https://www.orthodb.org/v10?query=13347at4891	V-type proton ATPase subunit C
13383at4891	Complete	Utg33254	214780	217422	-	501.8	737	https://www.orthodb.org/v10?query=13383at4891	TOG domain
13388at4891	Complete	Utg33260	1001303	1003111	-	542.0	404	https://www.orthodb.org/v10?query=13388at4891	Rab proteins geranylgeranyltransferase component A
13407at4891	Complete	Utg33254	533700	535118	-	463.7	360	https://www.orthodb.org/v10?query=13407at4891	Tubulin gamma chain
13437at4891	Complete	Utg33260	210271	211734	+	441.9	356	https://www.orthodb.org/v10?query=13437at4891	Glutathione synthetase
13501at4891	Complete	Utg33254	205144	208200	-	182.7	472	https://www.orthodb.org/v10?query=13501at4891	Guanine nucleotide exchange factor
13503at4891	Complete	Utg33260	789408	790448	+	443.4	294	https://www.orthodb.org/v10?query=13503at4891	GPN-loop GTPase
13507at4891	Complete	Utg33270	169564	170868	-	358.9	251	https://www.orthodb.org/v10?query=13507at4891	Kinase-like protein
13519at4891	Complete	Utg33266	247934	249400	-	264.1	312	https://www.orthodb.org/v10?query=13519at4891	Origin recognition complex subunit 4
13590at4891	Complete	Utg33262	411862	413322	-	143.3	223	https://www.orthodb.org/v10?query=13590at4891	Maintenance of telomere capping protein 6
13634at4891	Complete	Utg33254	731180	732571	-	513.9	350	https://www.orthodb.org/v10?query=13634at4891	Septin
13648at4891	Duplicated	Utg33254	484099	485244	+	655.1	337	https://www.orthodb.org/v10?query=13648at4891	S-adenosylmethionine synthase
13648at4891	Duplicated	Utg33280	1423555	1424688	-	658.4	337	https://www.orthodb.org/v10?query=13648at4891	S-adenosylmethionine synthase
13656at4891	Complete	Utg33260	36327	37595	+	487.3	323	https://www.orthodb.org/v10?query=13656at4891	Pyridoxal phosphate-dependent transferase
13703at4891	Complete	Utg33286	555949	557283	-	608.4	371	https://www.orthodb.org/v10?query=13703at4891	Prephenate dehydrogenase
13721at4891	Complete	Utg33276	272153	273556	+	468.5	325	https://www.orthodb.org/v10?query=13721at4891	Protein TED1
13726at4891	Complete	Utg33260	651474	652655	+	396.8	285	https://www.orthodb.org/v10?query=13726at4891	Phosphoserine aminotransferase
13733at4891	Complete	Utg33278	158863	160131	-	528.3	327	https://www.orthodb.org/v10?query=13733at4891	Mannose-6-phosphate isomerase
13738at4891	Complete	Utg33278	448129	449586	+	546.8	321	https://www.orthodb.org/v10?query=13738at4891	Cytochrome c oxidase assembly protein COX15
13757at4891	Complete	Utg33286	683919	686432	+	675.3	568	https://www.orthodb.org/v10?query=13757at4891	p-loop containing nucleoside triphosphate hydrolase protein
13765at4891	Complete	Utg33266	129606	130886	+	562.6	358	https://www.orthodb.org/v10?query=13765at4891	26S proteasome regulatory subunit RPN7
13776at4891	Complete	Utg33258	115712	117253	-	646.6	401	https://www.orthodb.org/v10?query=13776at4891	Threonine synthase
13777at4891	Complete	Utg33260	235160	236713	+	548.7	364	https://www.orthodb.org/v10?query=13777at4891	Aminoacyl-tRNA synthetase, class I, anticodon-binding
13806at4891	Complete	Utg33282	181761	183932	+	489.9	561	https://www.orthodb.org/v10?query=13806at4891	Enhancer of polycomb-like protein
13807at4891	Complete	Utg33284	428721	432881	-	891.1	905	https://www.orthodb.org/v10?query=13807at4891	HECT domain
13820at4891	Complete	Utg33250	256412	257746	-	413.5	349	https://www.orthodb.org/v10?query=13820at4891	Tyrosine--tRNA ligase
13823at4891	Complete	Utg33278	193985	195331	+	420.5	294	https://www.orthodb.org/v10?query=13823at4891	Endonuclease/exonuclease/phosphatase
13847at4891	Complete	Utg33252	806981	808414	-	483.5	317	https://www.orthodb.org/v10?query=13847at4891	UbiB domain
13859at4891	Complete	Utg33280	109074	111944	-	966.8	716	https://www.orthodb.org/v10?query=13859at4891	Ubiquitin conjugation factor E4, core
13862at4891	Complete	Utg33250	358647	361106	+	570.9	428	https://www.orthodb.org/v10?query=13862at4891	Serine/threonine-protein kinase RAD53
13866at4891	Complete	Utg33280	149966	151093	+	584.8	332	https://www.orthodb.org/v10?query=13866at4891	S-(hydroxymethyl)glutathione dehydrogenase
13867at4891	Complete	Utg33252	681636	682847	+	680.5	326	https://www.orthodb.org/v10?query=13867at4891	26S proteasome regulatory subunit 8
13869at4891	Complete	Utg33280	222983	224203	+	485.0	298	https://www.orthodb.org/v10?query=13869at4891	Vacuolar calcium ion transporter
13874at4891	Complete	Utg33254	510777	512120	-	511.7	339	https://www.orthodb.org/v10?query=13874at4891	Glycylpeptide N-tetradecanoyltransferase
13875at4891	Complete	Utg33278	440215	441564	+	606.9	357	https://www.orthodb.org/v10?query=13875at4891	Rab GDP dissociation inhibitor
13909at4891	Complete	Utg33274	187553	188899	+	792.0	377	https://www.orthodb.org/v10?query=13909at4891	Actin family
13923at4891	Complete	Utg33254	815980	817713	-	341.4	273	https://www.orthodb.org/v10?query=13923at4891	Metallo-dependent phosphatase
13964at4891	Complete	Utg33284	93742	96093	-	582.4	458	https://www.orthodb.org/v10?query=13964at4891	ABC transporter type 1, transmembrane domain
13973at4891	Complete	Utg33262	244742	245893	+	538.0	293	https://www.orthodb.org/v10?query=13973at4891	Deoxyhypusine synthase
14015at4891	Complete	Utg33276	284152	285384	-	361.1	230	https://www.orthodb.org/v10?query=14015at4891	cAMP-dependent protein kinase regulatory subunit
14020at4891	Complete	Utg33254	60049	62202	-	254.1	384	https://www.orthodb.org/v10?query=14020at4891	K Homology domain
14024at4891	Complete	Utg33272	197370	198863	-	612.3	375	https://www.orthodb.org/v10?query=14024at4891	Glucose-6-phosphate 1-dehydrogenase
14054at4891	Complete	Utg33254	926734	927816	+	468.7	284	https://www.orthodb.org/v10?query=14054at4891	Dihydroorotase
14055at4891	Complete	Utg33274	178010	179065	-	458.3	263	https://www.orthodb.org/v10?query=14055at4891	P-loop containing nucleoside triphosphate hydrolase protein
14062at4891	Complete	Utg33260	598746	600095	-	450.2	328	https://www.orthodb.org/v10?query=14062at4891	IMP-specific 5'-nucleotidase 1
14069at4891	Complete	Utg33260	764668	765981	+	604.0	331	https://www.orthodb.org/v10?query=14069at4891	Histone acetyltransferase
14108at4891	Complete	Utg33262	497434	498732	+	560.6	341	https://www.orthodb.org/v10?query=14108at4891	Farnesyl-diphosphate farnesyltransferase
14122at4891	Complete	Utg33260	306905	308536	+	561.6	420	https://www.orthodb.org/v10?query=14122at4891	Alpha-1,3-glucosyltransferase
14133at4891	Duplicated	Utg33250	105834	108335	+	687.6	607	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14133at4891	Duplicated	Utg33282	137561	140038	-	675.5	521	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14136at4891	Complete	Utg33264	394227	396428	-	398.2	451	https://www.orthodb.org/v10?query=14136at4891	p-loop containing nucleoside triphosphate hydrolase protein
14147at4891	Complete	Utg33276	304991	306184	+	488.0	323	https://www.orthodb.org/v10?query=14147at4891	Mitochondrial import inner membrane translocase subunit TIM44
14212at4891	Complete	Utg33260	557879	558988	+	578.4	312	https://www.orthodb.org/v10?query=14212at4891	Isocitrate dehydrogenase 
14235at4891	Complete	Utg33258	113970	115523	+	321.0	306	https://www.orthodb.org/v10?query=14235at4891	Ataxin-10 domain
14247at4891	Complete	Utg33250	148131	149777	+	516.7	313	https://www.orthodb.org/v10?query=14247at4891	Protein kinase domain
14308at4891	Complete	Utg33284	333720	334796	-	603.7	317	https://www.orthodb.org/v10?query=14308at4891	Fructose-bisphosphate aldolase
14309at4891	Complete	Utg33252	268178	269269	-	556.3	309	https://www.orthodb.org/v10?query=14309at4891	3-isopropylmalate dehydrogenase
14335at4891	Complete	Utg33258	231311	232789	-	501.7	369	https://www.orthodb.org/v10?query=14335at4891	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
14345at4891	Complete	Utg33264	6447	8030	-	382.2	362	https://www.orthodb.org/v10?query=14345at4891	endoplasmic oxidoreductin
14374at4891	Complete	Utg33252	778648	779688	-	411.4	262	https://www.orthodb.org/v10?query=14374at4891	WD40-repeat-containing domain
14376at4891	Complete	Utg33276	419271	420383	-	559.0	315	https://www.orthodb.org/v10?query=14376at4891	Saccharopine dehydrogenase 
14377at4891	Complete	Utg33286	657074	658171	-	570.2	291	https://www.orthodb.org/v10?query=14377at4891	Pyruvate dehydrogenase E1 component subunit beta
14380at4891	Complete	Utg33284	232021	233166	-	533.3	310	https://www.orthodb.org/v10?query=14380at4891	Flap endonuclease 1
14416at4891	Complete	Utg33274	235541	237748	-	408.4	469	https://www.orthodb.org/v10?query=14416at4891	Nucleoporin NUP85
14430at4891	Complete	Utg33252	397284	399323	-	324.1	428	https://www.orthodb.org/v10?query=14430at4891	Telomere length regulation protein, conserved domain
14486at4891	Complete	Utg33260	721416	723998	+	996.1	623	https://www.orthodb.org/v10?query=14486at4891	Replication factor C subunit 1
14503at4891	Complete	Utg33280	898049	899500	+	787.2	431	https://www.orthodb.org/v10?query=14503at4891	5-aminolevulinate synthase
14504at4891	Complete	Utg33252	196547	198295	+	482.9	371	https://www.orthodb.org/v10?query=14504at4891	Carbohydrate kinase, FGGY, C-terminal
14513at4891	Complete	Utg33260	687722	688732	-	551.3	309	https://www.orthodb.org/v10?query=14513at4891	Lipoyl synthase, mitochondrial
14521at4891	Complete	Utg33260	656264	657457	+	681.9	348	https://www.orthodb.org/v10?query=14521at4891	Elongation factor Tu
14551at4891	Complete	Utg33286	411685	412746	+	382.0	264	https://www.orthodb.org/v10?query=14551at4891	Replication factor C subunit 5
14552at4891	Complete	Utg33286	677358	678497	-	466.8	310	https://www.orthodb.org/v10?query=14552at4891	Actin-related protein 2/3 complex subunit
14562at4891	Complete	Utg33280	551099	552712	+	498.5	398	https://www.orthodb.org/v10?query=14562at4891	p-loop containing nucleoside triphosphate hydrolase protein
14574at4891	Complete	Utg33286	145663	148737	+	429.3	545	https://www.orthodb.org/v10?query=14574at4891	AP-2 complex subunit alpha
14580at4891	Complete	Utg33276	186045	187157	-	502.3	290	https://www.orthodb.org/v10?query=14580at4891	Homoisocitrate dehydrogenase, mitochondrial
14584at4891	Complete	Utg33272	256285	257559	+	488.9	291	https://www.orthodb.org/v10?query=14584at4891	Winged helix-like DNA-binding domain superfamily
14594at4891	Complete	Utg33264	520974	522938	-	212.3	284	https://www.orthodb.org/v10?query=14594at4891	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
14625at4891	Complete	Utg33274	95457	96815	-	159.9	175	https://www.orthodb.org/v10?query=14625at4891	Putative transferase CAF17, mitochondrial
14631at4891	Complete	Utg33272	236949	238586	-	380.0	355	https://www.orthodb.org/v10?query=14631at4891	Mannosyltransferase
14677at4891	Complete	Utg33280	165249	166814	+	292.3	333	https://www.orthodb.org/v10?query=14677at4891	WD40-repeat-containing domain
14710at4891	Complete	Utg33252	692782	694218	-	654.4	397	https://www.orthodb.org/v10?query=14710at4891	Acyl-CoA desaturase
14739at4891	Complete	Utg33262	339423	340628	-	503.2	301	https://www.orthodb.org/v10?query=14739at4891	Septin
14746at4891	Complete	Utg33254	975466	976722	+	646.7	360	https://www.orthodb.org/v10?query=14746at4891	Ornithine aminotransferase
14766at4891	Complete	Utg33286	348584	349927	-	276.6	260	https://www.orthodb.org/v10?query=14766at4891	Origin recognition complex subunit 2
14832at4891	Complete	Utg33254	475051	476487	+	820.5	421	https://www.orthodb.org/v10?query=14832at4891	Pseudouridine synthase, catalytic domain superfamily
14834at4891	Complete	Utg33284	356860	358293	+	142.3	274	https://www.orthodb.org/v10?query=14834at4891	Protein of unknown function DUF2347
14843at4891	Complete	Utg33280	1013557	1015419	-	466.5	345	https://www.orthodb.org/v10?query=14843at4891	Signal recognition particle, SRP54 subunit, GTPase domain
14888at4891	Complete	Utg33262	255190	258177	+	693.8	533	https://www.orthodb.org/v10?query=14888at4891	Oxysterol-binding protein
14902at4891	Complete	Utg33250	263553	264824	+	387.3	276	https://www.orthodb.org/v10?query=14902at4891	Putative N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
14966at4891	Complete	Utg33264	321169	322539	+	371.2	341	https://www.orthodb.org/v10?query=14966at4891	Actin-like ATPase domain-containing protein
15000at4891	Complete	Utg33284	114623	115903	+	625.9	362	https://www.orthodb.org/v10?query=15000at4891	Ribose-phosphate pyrophosphokinase 1
15011at4891	Complete	Utg33286	68248	69543	-	298.4	276	https://www.orthodb.org/v10?query=15011at4891	Dol-P-Man
15018at4891	Complete	Utg33254	766033	768189	+	290.0	653	https://www.orthodb.org/v10?query=15018at4891	Nucleoporin NUP2
15088at4891	Complete	Utg33280	1098280	1099767	+	420.4	364	https://www.orthodb.org/v10?query=15088at4891	Ubiquitin-like domain superfamily
15100at4891	Complete	Utg33260	811215	813185	-	492.1	574	https://www.orthodb.org/v10?query=15100at4891	BRO1 domain
15179at4891	Complete	Utg33280	346030	347112	-	630.4	319	https://www.orthodb.org/v10?query=15179at4891	Mannose-1-phosphate guanyltransferase
